seed,policy,n_mechanisms,n_orientations,n_interventions,base_noise,perturbation_scale,ig_mode,budget,success_95,correct_argmax,n95,c95,posterior_true,score_evals,orientation_switches,runtime_s,true_h
5,oarl_no_stability,8,8,10,1.5,0.35,proxy,35,1,1,16,4.8658113107788425,0.9672555508626102,1280,5,0.00905633900000069,5
5,full_oarl,8,8,10,1.5,0.35,proxy,35,0,1,36,22.368546004722894,0.5123277857497209,2800,3,0.019426716999998206,5
5,oracle,8,8,10,1.5,0.35,proxy,35,1,1,12,10.51505997217412,0.9527873243613415,960,8,0.010738482000000715,5
6,passive,8,8,10,1.5,0.35,proxy,35,0,1,36,40.83543528930649,0.125,0,0,0.0005052160000005301,0
6,fixed_oed,8,8,10,1.5,0.35,proxy,35,0,1,36,36.29874277658159,0.125,350,0,0.0027685770000012155,0
6,random_orientation,8,8,10,1.5,0.35,proxy,35,0,0,36,42.07773231526473,0.2624487446947894,0,30,0.0005648540000002811,0
6,generic_oed,8,8,10,1.5,0.35,proxy,35,1,1,8,9.471727426956555,0.9703394514760109,640,3,0.004351324000001711,0
6,oarl_no_stability,8,8,10,1.5,0.35,proxy,35,1,1,24,11.32034624828312,0.9584524139555065,1920,6,0.01302398600000032,0
6,full_oarl,8,8,10,1.5,0.35,proxy,35,0,0,36,31.293073485378063,0.042215652342414256,2800,2,0.019323385999999942,0
6,oracle,8,8,10,1.5,0.35,proxy,35,1,1,14,14.958200470501144,0.9532101979278624,1120,7,0.012164737000002646,0
7,passive,8,8,10,1.5,0.35,proxy,35,0,0,36,45.70608146032505,0.125,0,0,0.0005045949999988864,4
7,fixed_oed,8,8,10,1.5,0.35,proxy,35,0,0,36,50.849148028269944,0.125,350,0,0.00279601800000151,4
7,random_orientation,8,8,10,1.5,0.35,proxy,35,0,1,36,36.68530422806759,0.7698169423786142,0,30,0.0005674869999978682,4
7,generic_oed,8,8,10,1.5,0.35,proxy,35,1,1,6,10.163250145670494,0.9770827269127863,480,1,0.0035912719999977583,4
7,oarl_no_stability,8,8,10,1.5,0.35,proxy,35,1,1,20,14.505043029605687,0.993084896130102,1600,6,0.011072904999998912,4
7,full_oarl,8,8,10,1.5,0.35,proxy,35,0,1,36,27.071962017002246,0.85914167490068,2800,2,0.01952912899999859,4
7,oracle,8,8,10,1.5,0.35,proxy,35,1,1,8,14.806832029979336,0.974415643934657,640,1,0.0067085830000017665,4
0,passive,16,8,10,0.75,0.0,proxy,35,0,0,36,25.917108842941417,0.0625,0,0,0.0004841549999987649,8
0,fixed_oed,16,8,10,0.75,0.0,proxy,35,0,0,36,23.52299151738598,0.0625,350,0,0.0027574010000002147,8
0,random_orientation,16,8,10,0.75,0.0,proxy,35,1,1,35,57.10023186608237,0.9573518104199673,0,31,0.0005172229999992339,8
0,generic_oed,16,8,10,0.75,0.0,proxy,35,1,1,8,7.798715829963059,0.9512466557589067,640,6,0.004400296000000026,8
0,oarl_no_stability,16,8,10,0.75,0.0,proxy,35,1,1,8,5.4483322778857595,0.9673759383725444,640,7,0.004406025000001534,8
0,full_oarl,16,8,10,0.75,0.0,proxy,35,0,0,36,19.068379603090253,0.05137145424609957,2800,5,0.019540044999999395,8
0,oracle,16,8,10,0.75,0.0,proxy,35,1,1,23,18.193528412042767,0.9955309682822922,1840,12,0.01913575800000089,8
1,passive,16,8,10,0.75,0.0,proxy,35,0,0,36,34.35514590062807,0.0625,0,0,0.00048118000000130223,2
1,fixed_oed,16,8,10,0.75,0.0,proxy,35,0,0,36,30.748129298907937,0.0625,350,0,0.0031019090000015126,2
1,random_orientation,16,8,10,0.75,0.0,proxy,35,0,1,36,48.60982181270167,0.3707631699375278,0,29,0.0005251659999991887,2
1,generic_oed,16,8,10,0.75,0.0,proxy,35,0,0,36,41.22923786890322,0.1232054823133045,2800,15,0.01888293599999713,2
1,oarl_no_stability,16,8,10,0.75,0.0,proxy,35,0,1,36,19.23912766889327,0.9259173697279797,2800,8,0.01962496000000158,2
1,full_oarl,16,8,10,0.75,0.0,proxy,35,0,0,36,18.613579186668144,0.2523016259048844,2800,3,0.019517382000000083,2
1,oracle,16,8,10,0.75,0.0,proxy,35,1,1,14,16.483640347346594,0.9562024916079458,1120,5,0.011374351000000615,2
2,passive,16,8,10,0.75,0.0,proxy,35,0,0,36,20.955434659984817,0.0625,0,0,0.0004994069999995077,5
2,fixed_oed,16,8,10,0.75,0.0,proxy,35,0,0,36,17.237363740593786,0.0625,350,0,0.0027256539999989116,5
2,random_orientation,16,8,10,0.75,0.0,proxy,35,1,1,24,37.835581627642135,0.9542604412879796,0,20,0.0003874920000015436,5
2,generic_oed,16,8,10,0.75,0.0,proxy,35,1,1,12,9.50885195019083,0.9667216562898474,960,6,0.006694852999999057,5
2,oarl_no_stability,16,8,10,0.75,0.0,proxy,35,1,1,14,11.217893192958245,0.9581936607284889,1120,4,0.0076245049999990044,5
2,full_oarl,16,8,10,0.75,0.0,proxy,35,0,1,36,17.314532927698814,0.8195055531808617,2800,5,0.02027946599999808,5
2,oracle,16,8,10,0.75,0.0,proxy,35,1,1,11,7.5362380691866395,0.9568187530769166,880,5,0.008861680999999066,5
3,passive,16,8,10,0.75,0.0,proxy,35,0,0,36,16.393554364938588,0.0625,0,0,0.00047607299999796737,12
3,fixed_oed,16,8,10,0.75,0.0,proxy,35,0,0,36,16.201348587499936,0.0625,350,0,0.0027368600000023946,12
3,random_orientation,16,8,10,0.75,0.0,proxy,35,0,0,36,32.11697941326679,0.3825028304132647,0,31,0.0005165930000003982,12
3,generic_oed,16,8,10,0.75,0.0,proxy,35,1,1,26,22.993001009111488,0.9545404580817387,2080,6,0.013846560000001062,12
3,oarl_no_stability,16,8,10,0.75,0.0,proxy,35,0,0,36,20.05132803633984,0.11344610424699257,2800,10,0.019424044000000862,12
3,full_oarl,16,8,10,0.75,0.0,proxy,35,0,1,36,14.36588934104613,0.361711544947619,2800,5,0.02046672200000188,12
3,oracle,16,8,10,0.75,0.0,proxy,35,0,1,36,17.761686230004457,0.719966524678251,2800,8,0.027885574000002578,12
4,passive,16,8,10,0.75,0.0,proxy,35,0,0,36,21.429390354050703,0.0625,0,0,0.0005215000000013958,4
4,fixed_oed,16,8,10,0.75,0.0,proxy,35,0,0,36,18.278014872455802,0.0625,350,0,0.0028119110000019987,4
4,random_orientation,16,8,10,0.75,0.0,proxy,35,0,1,36,49.59885244513218,0.5497681038257232,0,32,0.0005233719999999664,4
4,generic_oed,16,8,10,0.75,0.0,proxy,35,1,1,22,19.225805549069847,0.951379046478609,1760,7,0.013534701000001093,4
4,oarl_no_stability,16,8,10,0.75,0.0,proxy,35,0,1,36,18.308986525747542,0.8500738601053155,2800,3,0.02035900300000293,4
4,full_oarl,16,8,10,0.75,0.0,proxy,35,0,0,36,16.79994562775489,0.10355827338659661,2800,4,0.01973945900000018,4
4,oracle,16,8,10,0.75,0.0,proxy,35,1,1,13,15.399921229350666,0.9648435750765414,1040,3,0.010714826999997484,4
5,passive,16,8,10,0.75,0.0,proxy,35,0,0,36,31.40911915427812,0.0625,0,0,0.000487269000000623,11
5,fixed_oed,16,8,10,0.75,0.0,proxy,35,0,0,36,25.615181245105966,0.0625,350,0,0.0028514599999986956,11
5,random_orientation,16,8,10,0.75,0.0,proxy,35,1,1,16,17.990470509813086,0.9674331982240635,0,15,0.0002459930000000554,11
5,generic_oed,16,8,10,0.75,0.0,proxy,35,1,1,4,5.68317947660423,0.9863618985813055,320,3,0.0022462360000012893,11
5,oarl_no_stability,16,8,10,0.75,0.0,proxy,35,1,1,6,6.997266670438489,0.9569821394242815,480,4,0.003352468999999303,11
5,full_oarl,16,8,10,0.75,0.0,proxy,35,0,1,36,19.786134719778488,0.9256157363620617,2800,4,0.01949386700000133,11
5,oracle,16,8,10,0.75,0.0,proxy,35,1,1,7,8.3924639482742,0.9619065710443531,560,5,0.005654596999999484,11
6,passive,16,8,10,0.75,0.0,proxy,35,0,0,36,26.878285505348657,0.0625,0,0,0.0004961019999996097,4
6,fixed_oed,16,8,10,0.75,0.0,proxy,35,0,0,36,20.83183252185793,0.0625,350,0,0.002863587000000223,4
6,random_orientation,16,8,10,0.75,0.0,proxy,35,0,1,36,41.39874659598808,0.6670981487607109,0,29,0.0005394469999977503,4
6,generic_oed,16,8,10,0.75,0.0,proxy,35,1,1,23,19.039460193086963,0.9595319059734126,1840,9,0.012332475000000898,4
6,oarl_no_stability,16,8,10,0.75,0.0,proxy,35,1,1,14,7.616490153095571,0.9524863111201034,1120,6,0.0076919850000010115,4
6,full_oarl,16,8,10,0.75,0.0,proxy,35,0,1,36,18.56667517500524,0.7598676609972088,2800,4,0.019522858999998505,4
6,oracle,16,8,10,0.75,0.0,proxy,35,1,1,11,9.327524494303258,0.9710172403363285,880,5,0.008974398999999522,4
7,passive,16,8,10,0.75,0.0,proxy,35,0,0,36,56.66343592471422,0.0625,0,0,0.0005139780000007477,1
7,fixed_oed,16,8,10,0.75,0.0,proxy,35,0,0,36,38.76396391243376,0.0625,350,0,0.002752514000000872,1
7,random_orientation,16,8,10,0.75,0.0,proxy,35,1,1,32,34.45469008839089,0.9510977732860713,0,25,0.0005083299999988355,1
7,generic_oed,16,8,10,0.75,0.0,proxy,35,1,1,6,6.690119111012054,0.9594714530871838,480,2,0.0032115909999994585,1
7,oarl_no_stability,16,8,10,0.75,0.0,proxy,35,1,1,8,7.054883722174964,0.9945591790602905,640,2,0.004390019999998884,1
7,full_oarl,16,8,10,0.75,0.0,proxy,35,1,1,5,4.391905403205168,0.9659622052091327,400,2,0.0028468119999978114,1
7,oracle,16,8,10,0.75,0.0,proxy,35,1,1,8,6.915708336941501,0.9508834561924777,640,3,0.006466626000001696,1
0,passive,16,8,10,0.75,0.35,proxy,35,0,0,36,24.30040509436851,0.0625,0,0,0.0005621089999969797,8
0,fixed_oed,16,8,10,0.75,0.35,proxy,35,0,0,36,23.52299151738598,0.0625,350,0,0.002789437999997091,8
0,random_orientation,16,8,10,0.75,0.35,proxy,35,1,1,28,46.204530602443775,0.951934388865941,0,26,0.0004485120000019549,8
0,generic_oed,16,8,10,0.75,0.35,proxy,35,1,1,9,10.403318456230334,0.9580997246557071,720,6,0.005296699000002292,8
0,oarl_no_stability,16,8,10,0.75,0.35,proxy,35,1,1,28,16.792557528264766,0.9843270284532164,2240,7,0.015427193000000727,8
0,full_oarl,16,8,10,0.75,0.35,proxy,35,0,1,36,18.79208424017078,0.8836840031817094,2800,5,0.01985068400000145,8
0,oracle,16,8,10,0.75,0.35,proxy,35,1,1,10,7.557820891462143,0.9805303380996385,800,7,0.008182047999998332,8
1,passive,16,8,10,0.75,0.35,proxy,35,0,0,36,32.87247861254806,0.0625,0,0,0.0005134580000003552,2
1,fixed_oed,16,8,10,0.75,0.35,proxy,35,0,0,36,30.748129298907937,0.0625,350,0,0.0028276740000023892,2
1,random_orientation,16,8,10,0.75,0.35,proxy,35,0,0,36,53.790255954830606,0.07274030652687015,0,32,0.0005879279999980724,2
1,generic_oed,16,8,10,0.75,0.35,proxy,35,1,1,25,35.42135870753459,0.9714347388559245,2000,7,0.013609059999996731,2
1,oarl_no_stability,16,8,10,0.75,0.35,proxy,35,0,1,36,18.635851232062866,0.9447491796419533,2800,11,0.019096109999999555,2
1,full_oarl,16,8,10,0.75,0.35,proxy,35,0,0,36,15.109017542830149,0.03412300215313577,2800,2,0.0196916800000011,2
1,oracle,16,8,10,0.75,0.35,proxy,35,0,0,36,52.45715370804797,0.3598422200833125,2800,10,0.028331002000001604,2
2,passive,16,8,10,0.75,0.35,proxy,35,0,0,36,20.8077599054144,0.0625,0,0,0.0005425410000015063,5
2,fixed_oed,16,8,10,0.75,0.35,proxy,35,0,0,36,17.237363740593786,0.0625,350,0,0.002803679000003001,5
2,random_orientation,16,8,10,0.75,0.35,proxy,35,0,1,36,53.86129174602967,0.8598967235603467,0,31,0.0005536880000036604,5
2,generic_oed,16,8,10,0.75,0.35,proxy,35,1,1,12,8.22557181740989,0.9709038436095769,960,4,0.006472795000000531,5
2,oarl_no_stability,16,8,10,0.75,0.35,proxy,35,1,1,24,15.95877762539935,0.9501465191340795,1920,10,0.013186746999998888,5
2,full_oarl,16,8,10,0.75,0.35,proxy,35,0,1,36,17.660628502301694,0.9295826741135536,2800,6,0.019743565999995383,5
2,oracle,16,8,10,0.75,0.35,proxy,35,1,1,19,11.390821014601672,0.9779000844498978,1520,4,0.01548077300000017,5
3,passive,16,8,10,0.75,0.35,proxy,35,0,0,36,17.177779909646752,0.0625,0,0,0.0005382550000021524,12
3,fixed_oed,16,8,10,0.75,0.35,proxy,35,0,0,36,16.201348587499936,0.0625,350,0,0.0028479140000001735,12
3,random_orientation,16,8,10,0.75,0.35,proxy,35,0,1,36,35.89282633889545,0.4706966809714697,0,29,0.00054912099999882,12
3,generic_oed,16,8,10,0.75,0.35,proxy,35,0,0,36,31.177514540977317,0.015293686703311691,2800,11,0.01916683400000352,12
3,oarl_no_stability,16,8,10,0.75,0.35,proxy,35,0,1,36,27.3566250449826,0.8395411302289785,2800,12,0.01937644400000238,12
3,full_oarl,16,8,10,0.75,0.35,proxy,35,0,1,36,13.810551211787214,0.33509501246875484,2800,4,0.0196855290000002,12
3,oracle,16,8,10,0.75,0.35,proxy,35,1,1,23,20.46224896215061,0.9596965319448816,1840,9,0.018685953999998617,12
4,passive,16,8,10,0.75,0.35,proxy,35,0,0,36,21.005494647620424,0.0625,0,0,0.0005357000000003609,4
4,fixed_oed,16,8,10,0.75,0.35,proxy,35,0,0,36,18.278014872455802,0.0625,350,0,0.0028139839999994365,4
4,random_orientation,16,8,10,0.75,0.35,proxy,35,0,1,36,45.29447424616753,0.9192298296496029,0,32,0.0005463369999958445,4
4,generic_oed,16,8,10,0.75,0.35,proxy,35,1,1,32,23.912046550098374,0.9821960195892774,2560,7,0.01707244299999644,4
4,oarl_no_stability,16,8,10,0.75,0.35,proxy,35,0,0,36,28.40545733648082,0.26869827356530535,2800,9,0.01914200799999577,4
4,full_oarl,16,8,10,0.75,0.35,proxy,35,0,0,36,17.62548095558608,0.01055485103893781,2800,4,0.019657018000003745,4
4,oracle,16,8,10,0.75,0.35,proxy,35,1,1,24,15.043485120031121,0.9655288396221583,1920,5,0.019548977999995998,4
5,passive,16,8,10,0.75,0.35,proxy,35,0,0,36,30.41255216371629,0.0625,0,0,0.0005111539999944625,11
5,fixed_oed,16,8,10,0.75,0.35,proxy,35,0,0,36,25.615181245105966,0.0625,350,0,0.002800454000002617,11
5,random_orientation,16,8,10,0.75,0.35,proxy,35,1,1,24,27.703017776562763,0.9671390682156904,0,21,0.00038062200000155144,11
5,generic_oed,16,8,10,0.75,0.35,proxy,35,1,1,15,17.9632843324507,0.973170819312406,1200,5,0.008092996999998547,11
5,oarl_no_stability,16,8,10,0.75,0.35,proxy,35,1,1,13,12.264175793334726,0.9590621067508106,1040,8,0.007208861999998817,11
5,full_oarl,16,8,10,0.75,0.35,proxy,35,0,1,36,17.282183895627007,0.8701445456808288,2800,4,0.019852315999997927,11
5,oracle,16,8,10,0.75,0.35,proxy,35,1,1,8,10.626020804161096,0.9963007844771545,640,4,0.006546694999997271,11
6,passive,16,8,10,0.75,0.35,proxy,35,0,0,36,28.048524986231282,0.0625,0,0,0.000512577000002068,4
6,fixed_oed,16,8,10,0.75,0.35,proxy,35,0,0,36,20.83183252185793,0.0625,350,0,0.0028228070000011485,4
6,random_orientation,16,8,10,0.75,0.35,proxy,35,0,1,36,38.48863370967059,0.8880236431266053,0,30,0.00058652500000278,4
6,generic_oed,16,8,10,0.75,0.35,proxy,35,1,1,35,25.34965322043282,0.9691279850634151,2800,15,0.018607989000003045,4
6,oarl_no_stability,16,8,10,0.75,0.35,proxy,35,1,1,6,4.785458085906474,0.9785475839272316,480,5,0.0033161849999956416,4
6,full_oarl,16,8,10,0.75,0.35,proxy,35,0,1,36,18.766742389396665,0.5731686183643367,2800,5,0.01963780999999898,4
6,oracle,16,8,10,0.75,0.35,proxy,35,1,1,10,8.197465073218487,0.9574113546775104,800,7,0.008160626999995202,4
7,passive,16,8,10,0.75,0.35,proxy,35,0,0,36,62.588540787326195,0.0625,0,0,0.0005418499999976234,1
7,fixed_oed,16,8,10,0.75,0.35,proxy,35,0,0,36,38.76396391243376,0.0625,350,0,0.0027825680000006514,1
7,random_orientation,16,8,10,0.75,0.35,proxy,35,0,1,36,36.841746142953255,0.48997563917498144,0,30,0.0006027299999971092,1
7,generic_oed,16,8,10,0.75,0.35,proxy,35,1,1,4,4.2327189951626245,0.9892197805369618,320,2,0.002167378999999414,1
7,oarl_no_stability,16,8,10,0.75,0.35,proxy,35,0,0,36,25.44825712869559,0.0014395943489232642,2800,14,0.019001950000003376,1
7,full_oarl,16,8,10,0.75,0.35,proxy,35,1,1,21,13.45443520505183,0.9508484879950098,1680,5,0.011797686000001306,1
7,oracle,16,8,10,0.75,0.35,proxy,35,1,1,5,4.391905403205168,0.9913213658518818,400,2,0.004108354999999619,1
0,passive,16,8,10,1.5,0.0,proxy,35,0,0,36,25.917108842941417,0.0625,0,0,0.0004827919999996766,8
0,fixed_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,23.52299151738598,0.0625,350,0,0.0028095870000015566,8
0,random_orientation,16,8,10,1.5,0.0,proxy,35,0,1,36,57.10023186608237,0.3531645262319051,0,31,0.0005535370000018247,8
0,generic_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,52.753067686261915,0.03248746498874692,2800,12,0.018748807000001477,8
0,oarl_no_stability,16,8,10,1.5,0.0,proxy,35,0,0,36,22.072933989065916,0.0840591161413018,2800,18,0.019257017000001042,8
0,full_oarl,16,8,10,1.5,0.0,proxy,35,0,0,36,19.578776270048614,0.05361567780340533,2800,6,0.019608015000002865,8
0,oracle,16,8,10,1.5,0.0,proxy,35,1,1,29,21.828020817225248,0.9604979421548597,2320,12,0.02359115599999484,8
1,passive,16,8,10,1.5,0.0,proxy,35,0,0,36,34.35514590062807,0.0625,0,0,0.0004851660000042557,2
1,fixed_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,30.748129298907937,0.0625,350,0,0.0027558080000034124,2
1,random_orientation,16,8,10,1.5,0.0,proxy,35,0,0,36,48.60982181270167,0.14475732984594952,0,29,0.0005501530000060484,2
1,generic_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,55.31490299529295,0.19394213021514348,2800,12,0.018687676999995517,2
1,oarl_no_stability,16,8,10,1.5,0.0,proxy,35,0,0,36,19.901750878385588,0.14211509802870756,2800,16,0.029060538999999608,2
1,full_oarl,16,8,10,1.5,0.0,proxy,35,0,0,36,15.128868948771224,0.07909333131305232,2800,2,0.019589634999995553,2
1,oracle,16,8,10,1.5,0.0,proxy,35,0,0,36,15.480158117280416,0.15281928929634264,2800,4,0.02832767700000005,2
2,passive,16,8,10,1.5,0.0,proxy,35,0,0,36,20.955434659984817,0.0625,0,0,0.0005076489999993328,5
2,fixed_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,17.237363740593786,0.0625,350,0,0.0028042710000022453,5
2,random_orientation,16,8,10,1.5,0.0,proxy,35,0,1,36,58.937839961516154,0.4818113928984518,0,28,0.000528911000003518,5
2,generic_oed,16,8,10,1.5,0.0,proxy,35,0,1,36,22.081568931086373,0.9460568787304642,2800,9,0.01879230699999823,5
2,oarl_no_stability,16,8,10,1.5,0.0,proxy,35,0,1,36,23.229453548170426,0.7678201280110942,2800,8,0.019123806999999715,5
2,full_oarl,16,8,10,1.5,0.0,proxy,35,0,0,36,16.612494890822525,0.22186904501308527,2800,2,0.01973070300000046,5
2,oracle,16,8,10,1.5,0.0,proxy,35,0,1,36,19.24901654486351,0.5312367073658774,2800,5,0.028518409000000133,5
3,passive,16,8,10,1.5,0.0,proxy,35,0,0,36,16.393554364938588,0.0625,0,0,0.0005184960000050864,12
3,fixed_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,16.201348587499936,0.0625,350,0,0.0034259480000002895,12
3,random_orientation,16,8,10,1.5,0.0,proxy,35,0,0,36,32.11697941326679,0.2703032637657484,0,31,0.0005458059999980946,12
3,generic_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,31.364499927397404,0.17793172463341475,2800,15,0.02111528799999718,12
3,oarl_no_stability,16,8,10,1.5,0.0,proxy,35,0,0,36,29.811826979246263,0.2399759273470152,2800,20,0.01934431300000483,12
3,full_oarl,16,8,10,1.5,0.0,proxy,35,0,0,36,14.36588934104613,0.14537587280266467,2800,5,0.019854356000003293,12
3,oracle,16,8,10,1.5,0.0,proxy,35,0,0,36,15.996337781212828,0.22650619479150502,2800,5,0.028351401999998416,12
4,passive,16,8,10,1.5,0.0,proxy,35,0,0,36,21.429390354050703,0.0625,0,0,0.0004833240000010619,4
4,fixed_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,18.278014872455802,0.0625,350,0,0.0027419290000025853,4
4,random_orientation,16,8,10,1.5,0.0,proxy,35,0,1,36,49.59885244513218,0.2502422022191176,0,32,0.0005851340000049277,4
4,generic_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,35.753715320033464,0.3669427973045195,2800,11,0.018578411999996547,4
4,oarl_no_stability,16,8,10,1.5,0.0,proxy,35,0,0,36,18.308986525747542,0.30855434935846804,2800,3,0.018993925000003742,4
4,full_oarl,16,8,10,1.5,0.0,proxy,35,0,0,36,14.848815894019294,0.09802831255803666,2800,1,0.019691395999998917,4
4,oracle,16,8,10,1.5,0.0,proxy,35,0,1,36,18.742085864836646,0.2844361207404356,2800,2,0.028022346000000198,4
5,passive,16,8,10,1.5,0.0,proxy,35,0,0,36,31.40911915427812,0.0625,0,0,0.0004837540000011131,11
5,fixed_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,25.615181245105966,0.0625,350,0,0.0027606559999995284,11
5,random_orientation,16,8,10,1.5,0.0,proxy,35,0,1,36,35.29812849966187,0.9254764674635242,0,33,0.0005577330000008374,11
5,generic_oed,16,8,10,1.5,0.0,proxy,35,1,1,14,14.907403177839333,0.9615416986686488,1120,7,0.007555265000000588,11
5,oarl_no_stability,16,8,10,1.5,0.0,proxy,35,0,1,36,16.934058567224376,0.8701698443078832,2800,11,0.018891565000004107,11
5,full_oarl,16,8,10,1.5,0.0,proxy,35,0,0,36,15.779692457451025,0.014019452510766419,2800,1,0.019523026000001664,11
5,oracle,16,8,10,1.5,0.0,proxy,35,1,1,16,18.080363345501702,0.9599498966182829,1280,6,0.01292009699999852,11
6,passive,16,8,10,1.5,0.0,proxy,35,0,0,36,26.878285505348657,0.0625,0,0,0.0004829429999944068,4
6,fixed_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,20.83183252185793,0.0625,350,0,0.002778603000002988,4
6,random_orientation,16,8,10,1.5,0.0,proxy,35,0,0,36,41.39874659598808,0.324670074327705,0,29,0.0005413089999990461,4
6,generic_oed,16,8,10,1.5,0.0,proxy,35,0,1,36,42.01629167746406,0.9359731737453431,2800,17,0.018851324999999974,4
6,oarl_no_stability,16,8,10,1.5,0.0,proxy,35,0,1,36,13.925557097184603,0.8012635208093789,2800,5,0.019059161000001268,4
6,full_oarl,16,8,10,1.5,0.0,proxy,35,0,1,36,18.589108599450583,0.40574155766421355,2800,5,0.01957887999999741,4
6,oracle,16,8,10,1.5,0.0,proxy,35,0,1,36,21.40545299240338,0.6180792713439847,2800,6,0.02829706200000004,4
7,passive,16,8,10,1.5,0.0,proxy,35,0,0,36,56.66343592471422,0.0625,0,0,0.0005063879999980259,1
7,fixed_oed,16,8,10,1.5,0.0,proxy,35,0,0,36,38.76396391243376,0.0625,350,0,0.002754727000002788,1
7,random_orientation,16,8,10,1.5,0.0,proxy,35,0,1,36,36.386496253264816,0.6181010443865318,0,28,0.0005543290000034062,1
7,generic_oed,16,8,10,1.5,0.0,proxy,35,1,1,16,14.884632271041806,0.9568865448011379,1280,2,0.008610083000000657,1
7,oarl_no_stability,16,8,10,1.5,0.0,proxy,35,0,1,36,28.502816396941732,0.8656404750888721,2800,7,0.01909245099999879,1
7,full_oarl,16,8,10,1.5,0.0,proxy,35,0,1,36,20.57487138913007,0.2695538763396026,2800,1,0.019713507999995272,1
7,oracle,16,8,10,1.5,0.0,proxy,35,1,1,9,7.942543161831562,0.9573145406247568,720,2,0.00736832999999848,1
0,passive,16,8,10,1.5,0.35,proxy,35,0,0,36,24.30040509436851,0.0625,0,0,0.0005502519999964761,8
0,fixed_oed,16,8,10,1.5,0.35,proxy,35,0,0,36,23.52299151738598,0.0625,350,0,0.0027972410000032255,8
0,random_orientation,16,8,10,1.5,0.35,proxy,35,0,1,36,57.82727623754049,0.45821863694038417,0,33,0.0005673080000008213,8
0,generic_oed,16,8,10,1.5,0.35,proxy,35,0,0,36,47.00376571133347,0.01734744436700402,2800,11,0.018958412000003477,8
0,oarl_no_stability,16,8,10,1.5,0.35,proxy,35,0,1,36,22.66712923204551,0.7126082306420758,2800,12,0.019172398999998563,8
0,full_oarl,16,8,10,1.5,0.35,proxy,35,0,0,36,18.92484301904839,0.08380246493943692,2800,5,0.019634401000004686,8
0,oracle,16,8,10,1.5,0.35,proxy,35,1,1,29,21.70706685359646,0.961399971485841,2320,20,0.023397576999997227,8
1,passive,16,8,10,1.5,0.35,proxy,35,0,0,36,32.87247861254806,0.0625,0,0,0.0005327470000011658,2
1,fixed_oed,16,8,10,1.5,0.35,proxy,35,0,0,36,30.748129298907937,0.0625,350,0,0.0027942460000005553,2
1,random_orientation,16,8,10,1.5,0.35,proxy,35,0,0,36,53.790255954830606,0.08006960121476105,0,32,0.000573938000002272,2
1,generic_oed,16,8,10,1.5,0.35,proxy,35,0,1,36,45.95249607668949,0.34287779456415773,2800,12,0.018933595999996555,2
1,oarl_no_stability,16,8,10,1.5,0.35,proxy,35,0,0,36,18.484609209864004,0.04163114090391643,2800,10,0.01925448000000074,2
1,full_oarl,16,8,10,1.5,0.35,proxy,35,0,0,36,14.112425114027266,0.11941750930050489,2800,2,0.019653578999999866,2
1,oracle,16,8,10,1.5,0.35,proxy,35,0,0,36,15.480158117280416,0.1644069187244748,2800,3,0.028587100999999393,2
2,passive,16,8,10,1.5,0.35,proxy,35,0,0,36,20.8077599054144,0.0625,0,0,0.0005136079999985554,5
2,fixed_oed,16,8,10,1.5,0.35,proxy,35,0,0,36,17.237363740593786,0.0625,350,0,0.0028312399999990134,5
2,random_orientation,16,8,10,1.5,0.35,proxy,35,0,0,36,53.86129174602967,0.209786456164537,0,31,0.0005773729999987154,5
2,generic_oed,16,8,10,1.5,0.35,proxy,35,0,1,36,22.347932816249525,0.9447441949167169,2800,9,0.018877293999999267,5
2,oarl_no_stability,16,8,10,1.5,0.35,proxy,35,0,1,36,18.01168500327483,0.8358007642496393,2800,4,0.01905589700000121,5
2,full_oarl,16,8,10,1.5,0.35,proxy,35,0,0,36,15.81139003269333,0.16098574384536357,2800,1,0.019670443999999065,5
2,oracle,16,8,10,1.5,0.35,proxy,35,0,1,36,26.57457097616728,0.8940246937576625,2800,6,0.02843703799999986,5
3,passive,16,8,10,1.5,0.35,proxy,35,0,0,36,17.177779909646752,0.0625,0,0,0.0005137289999979089,12
3,fixed_oed,16,8,10,1.5,0.35,proxy,35,0,0,36,16.201348587499936,0.0625,350,0,0.0027892489999956638,12
3,random_orientation,16,8,10,1.5,0.35,proxy,35,0,0,36,35.89282633889545,0.34489398546534183,0,29,0.0006032300000029522,12
3,generic_oed,16,8,10,1.5,0.35,proxy,35,0,0,36,32.49443371165422,0.07320383767678226,2800,18,0.018846877999997957,12
3,oarl_no_stability,16,8,10,1.5,0.35,proxy,35,0,0,36,22.90036406403118,0.30372877547904115,2800,8,0.019047243999999353,12
3,full_oarl,16,8,10,1.5,0.35,proxy,35,0,0,36,13.810551211787214,0.1853866158744292,2800,4,0.019697956000001682,12
